city_name,city_id_name,value
杭州,北京,0.20300671656
赤峰,北京,0.27992582316
郑州,北京,0.2784087774
济南,北京,0.29083638708
沈阳,北京,0.2387724998399999
哈尔滨,北京,0.2167177323599999
青岛,北京,0.23354071956
太原,北京,0.25256139552
大同,北京,0.29423960208
广州,北京,0.13668665436
武汉,北京,0.16578149148
重庆,北京,0.1481999814
大连,北京,0.17229667788
德州,北京,0.27998342712
包头,北京,0.1172765789999999
长春,北京,0.15592069404
长沙,北京,0.1316682377999999
合肥,北京,0.1199212711199999
南京,北京,0.149171868
乌兰察布,北京,0.15280872264
聊城,北京,0.2275301404799999
烟台,北京,0.24655081644
菏泽,北京,0.26405444664
苏州,北京,0.10945771056
潍坊,北京,0.15992667216
周口,北京,0.2308554756
葫芦岛,北京,0.263820807
信阳,北京,0.19417540968
临沂,北京,0.12824474688
济宁,北京,0.17439621084
淄博,北京,0.0901255150799999
安阳,北京,0.17287916508
泰安,北京,0.16332988716
新乡,北京,0.1061899794
濮阳,北京,0.14059447668
临汾,北京,0.1779551856
驻马店,北京,0.15521977512
运城,北京,0.16840590768
洛阳,北京,0.1039144107599999
朝阳,北京,0.09732134448
南阳,北京,0.14127511968
晋中,北京,0.13612121928
威海,北京,0.1405165968
锦州,北京,0.11194664292
忻州,北京,0.1515050405999999
滨州,北京,0.08921123244
徐州,北京,0.10019967624
商丘,北京,0.14339492856
长治,北京,0.09572641884
吕梁,北京,0.09496789596
阜阳,北京,0.08390157228
开封,北京,0.08677990404
南宁,北海,0.4383780750000001
钦州,北海,0.3490759152
玉林,北海,0.19870657236
湛江,北海,0.09013596084
武汉,十堰,0.31345319088
襄阳,十堰,0.32047930584
南阳,十堰,0.09032351148
西安,十堰,0.0820547981999999
镇江,南京,1.0514267694
苏州,南京,0.73886551812
上海,南京,0.5106084479999999
滁州,南京,0.83672247024
马鞍山,南京,0.57573771948
常州,南京,0.60494376312
扬州,南京,0.8087647856400002
无锡,南京,0.5484711398400001
淮安,南京,0.86546069676
合肥,南京,0.3551122263599999
杭州,南京,0.2661157476
宿迁,南京,0.62510110884
南通,南京,0.6303622467600001
徐州,南京,0.61110963864
泰州,南京,0.5101271136
北京,南京,0.14971096188
芜湖,南京,0.27409287708
盐城,南京,0.6176870265599999
宣城,南京,0.23455679652
连云港,南京,0.36131108184
宁波,南京,0.0906602122799999
蚌埠,南京,0.15634079244
宿州,南京,0.2087481942
六安,南京,0.13582823904
阜阳,南京,0.1215533142
湖州,南京,0.09183087288
亳州,南京,0.1307068974
安庆,南京,0.12681638316
成都,南充,2.05171280208
重庆,南充,0.54117018216
绵阳,南充,0.21059414856
广安,南充,0.2398659253199999
广元,南充,0.1642563846
遂宁,南充,0.12220928136
巴中,南充,0.12569719644
达州,南充,0.11609725464
崇左,南宁,1.01637632952
河池,南宁,0.8806293334799999
百色,南宁,0.79209766512
钦州,南宁,0.74461814784
玉林,南宁,0.84697854768
柳州,南宁,0.55538552016
贵港,南宁,0.64611417096
来宾,南宁,0.42000476724
防城港,南宁,0.44911393488
桂林,南宁,0.5290424863200001
深圳,南宁,0.15520208472
北海,南宁,0.4381032096
广州,南宁,0.16146442476
东莞,南宁,0.12771688932
佛山,南宁,0.1158407373599999
梧州,南宁,0.2048809982399999
湛江,南宁,0.0895589848799999
贺州,南宁,0.10484183484
福州,南平,0.7430756291999999
厦门,南平,0.2609153953199999
泉州,南平,0.1209797661599999
三明,南平,0.1449306691199999
宁德,南平,0.1046601486
宜春,南昌,1.1909839212000002
九江,南昌,0.8720203068000001
抚州,南昌,0.6155714556
上饶,南昌,0.7085152943999999
吉安,南昌,0.4732246962000001
赣州,南昌,0.4059180377999999
深圳,南昌,0.1063249416
上海,南昌,0.1202039999999999
景德镇,南昌,0.1960170192
杭州,南昌,0.0992328245999999
新余,南昌,0.1387616994
鹰潭,南昌,0.137175201
长沙,南昌,0.130750443
萍乡,南昌,0.1373010911999999
上海,南通,1.33784008992
苏州,南通,1.04766736824
南京,南通,0.6312613953600001
无锡,南通,0.4011381273599999
泰州,南通,0.3533206456799999
盐城,南通,0.4084627175999999
常州,南通,0.20359102464
扬州,南通,0.15882251904
杭州,南通,0.10297920744
镇江,南通,0.09555965928
徐州,南通,0.1214408052
连云港,南通,0.09831649104
淮安,南通,0.0891249998399999
郑州,南阳,1.1042735119200002
平顶山,南阳,0.2130551942399999
北京,南阳,0.14204454192
襄阳,南阳,0.2110883198399999
驻马店,南阳,0.1971348192
洛阳,南阳,0.2044373256
上海,南阳,0.0908239003199999
西安,南阳,0.1247147150399999
武汉,南阳,0.09263491776
杭州,南阳,0.08035913448
信阳,南阳,0.1099077465599999
许昌,南阳,0.08989844616
周口,南阳,0.08576486064
十堰,南阳,0.09016860384
泉州,厦门,1.79041313304
漳州,厦门,1.88605297908
福州,厦门,0.4512603700799998
龙岩,厦门,0.8193147537600002
深圳,厦门,0.1195743967199999
莆田,厦门,0.315663804
三明,厦门,0.4239469173599999
南平,厦门,0.2603487063599999
宁德,厦门,0.1762438888799999
赣州,厦门,0.1085993665199999
佳木斯,双鸭山,0.2280118312799999
哈尔滨,双鸭山,0.14466093588
宁波,台州,0.96962814828
杭州,台州,0.7186806
温州,台州,0.7197541545599999
金华,台州,0.3895150032
上海,台州,0.21674173752
绍兴,台州,0.19526697864
嘉兴,台州,0.1281656487599999
丽水,台州,0.11495971656
六安,合肥,1.6834522118400002
淮南,合肥,1.0792595131200002
上海,合肥,0.50544339552
安庆,合肥,1.0025240270400002
芜湖,合肥,0.6913155276
滁州,合肥,0.72067586976
阜阳,合肥,0.7646435737200001
马鞍山,合肥,0.4199393710799999
南京,合肥,0.3549292700399999
苏州,合肥,0.26682780888
蚌埠,合肥,0.4692954769199999
亳州,合肥,0.46944109548
杭州,合肥,0.20264402448
宿州,合肥,0.54755137188
铜陵,合肥,0.2977222975199999
北京,合肥,0.1219833626399999
宣城,合肥,0.2916191969999999
无锡,合肥,0.11621219688
池州,合肥,0.30568804488
宁波,合肥,0.0813956234399999
常州,合肥,0.0929717838
淮北,合肥,0.20803912344
黄山,合肥,0.25691097888
南昌,吉安,0.4734450518399999
深圳,吉安,0.3179350116
赣州,吉安,0.3671079083999999
东莞,吉安,0.19065435264
广州,吉安,0.11356312104
宜春,吉安,0.1711819202399997
新余,吉安,0.11785275144
长春,吉林,2.44242390312
北京,吉林,0.18467447256
