node1,node2,network
1375422,1417186,1
1391496,1419191,1
1391496,1302810,1
1465114,500779,1
1465114,603259,1
1488072,1534234,1
1510070,465050,1
1510070,1248960,1
1510070,307172,1
1510070,436137,1
1510070,885976,1
1579110,378831,1
1579110,676789,1
1579110,1097174,1
602239,517376,1
602239,863988,1
592755,297641,1
592755,1091819,1
1131263,797149,1
1180571,490804,1
1180571,1291015,1
1369169,1369169,1
1369169,394466,1
1369169,1428716,1
1369169,727656,1
1002156,416034,1
1002156,218024,1
317685,252267,1
434192,358732,1
195246,1548534,1
341594,983198,1
195421,1199521,1
195421,1246126,1
195421,317115,1
195421,599149,1
380213,328376,1
429388,553314,1
1441094,1126250,1
196512,461907,1
1033142,756762,1
253864,510268,1
253864,1587773,1
939038,668957,1
939038,1086409,1
939038,878519,1
963541,963541,1
963541,378074,1
963541,737644,1
963541,871557,1
1163844,990499,1
1163844,1049112,1
1163844,1306639,1
994985,1246752,1
994985,1353407,1
1115295,1194092,1
1115295,535913,1
211242,587234,1
211242,869199,1
660410,1406623,1
660410,1199521,1
660410,1121925,1
660410,516706,1
723611,723611,1
723611,1363375,1
888612,362850,1
888612,344288,1
888612,1269587,1
938198,938198,1
938198,1159162,1
938198,1358829,1
198894,885976,1
198894,1416546,1
382724,240621,1
760903,1428716,1
760903,212895,1
760903,770336,1
199356,266668,1
317115,568768,1
317115,1468010,1
1246028,214630,1
1246028,1447121,1
1246028,617351,1
1584450,907284,1
1584450,422129,1
199844,1586461,1
200275,297495,1
200275,807792,1
224148,212895,1
224148,846232,1
453050,926744,1
1242463,1512292,1
1242463,481263,1
1242463,672491,1
1242463,1025165,1
1407508,954363,1
1407508,1401557,1
1407508,1393614,1
1407508,960658,1
200352,265154,1
200352,511319,1
200352,1301792,1
481251,963560,1
276826,420908,1
276826,823083,1
276826,1099272,1
471388,1558940,1
471388,841661,1
792683,690956,1
895920,304118,1
895920,459785,1
1284469,879293,1
1334207,441439,1
1334207,209049,1
1384118,804677,1
541437,641956,1
541437,1337524,1
541437,337779,1
599342,1143072,1
599342,1419191,1
599342,1454266,1
1043160,690956,1
1043160,253748,1
1043160,1565771,1
1466044,1138347,1
1466044,658575,1
1466044,1375097,1
1484937,872180,1
1484937,371971,1
200949,490561,1
259434,461106,1
259434,1006048,1
201592,378910,1
201603,706429,1
201603,1028699,1
849771,1183098,1
849771,790309,1
201948,851248,1
298509,786416,1
1408518,945752,1
1408518,233647,1
1408518,870526,1
1492424,456380,1
201966,1491567,1
201966,435946,1
201966,653441,1
435946,1041046,1
435946,598407,1
435946,1553351,1
1288638,667531,1
1288638,509864,1
1288638,689806,1
378074,1182858,1
378074,1018216,1
1199262,540660,1
1199262,836153,1
1199262,1292197,1
1199262,217088,1
1199262,1414480,1
1199262,365231,1
1002393,1277997,1
1002393,1406623,1
1002393,293920,1
1326747,1009209,1
1326747,1202911,1
1326747,480800,1
1491567,325154,1
1491567,234696,1
488951,471041,1
488951,827034,1
488951,560952,1
516000,1273662,1
516000,1504103,1
672220,669485,1
672220,1185966,1
683193,649586,1
683193,1411326,1
725508,1542024,1
725508,1225358,1
725508,1456145,1
725508,431757,1
1180763,1433743,1
1180763,321866,1
202360,202360,1
202360,1331001,1
202360,911047,1
300246,681931,1
931793,922950,1
931793,1365788,1
202405,1254016,1
281647,536167,1
281647,406798,1
281647,1554146,1
281647,677065,1
1217024,1506949,1
1217024,715608,1
202865,323648,1
202865,613313,1
202865,1470465,1
301862,1217787,1
1037995,300307,1
1037995,1054062,1
1037995,733091,1
1310143,1497701,1
1310143,764595,1
540007,1518881,1
849215,925889,1
1188977,1190569,1
1188977,1219199,1
1188977,840716,1
1279826,1175274,1
1279826,1057011,1
1279826,945033,1
1289620,1133538,1
1293062,863807,1
1293062,975667,1
1544766,1274934,1
1544766,401013,1
203621,298710,1
203621,1096673,1
203621,770773,1
203713,1247682,1
203713,466225,1
203713,753227,1
531413,567954,1
531413,1354969,1
918781,316119,1
247711,1138607,1
785073,236836,1
1452727,1452727,1
1452727,619315,1
1452727,382699,1
203992,1048164,1
952442,342943,1
1306639,1309486,1
895083,681106,1
895083,555820,1
204457,1110699,1
204457,1569621,1
204533,1366643,1
1165662,1489520,1
1165662,1361198,1
267869,1066673,1
375570,1080385,1
375570,1239206,1
375570,1116059,1
375570,1331946,1
865876,1521915,1
865876,1454266,1
865876,1271411,1
204654,652978,1
261859,1058140,1
261859,1563343,1
781604,315078,1
781604,379940,1
1460285,1102626,1
1460285,1034310,1
607628,1239787,1
607628,1129972,1
1505331,1557511,1
1505331,1320251,1
1133095,902051,1
1133095,294210,1
925743,684006,1
925743,617189,1
925743,727656,1
1242217,1320709,1
1242217,1131563,1
205647,1176962,1
342415,1405882,1
342415,690928,1
206305,1244551,1
206305,1176071,1
818210,1178196,1
998125,1348178,1
998125,354706,1
207265,1416410,1
726279,1386021,1
726279,1183094,1
960734,1261825,1
960734,1427205,1
960734,1463080,1
469048,1048030,1
208053,1029248,1
208053,1132873,1
208084,748280,1
208084,749341,1
208084,1087872,1
704505,687124,1
704505,1437855,1
704505,898133,1
1383923,716820,1
1383923,1121721,1
1383923,1129606,1
208147,460185,1
208147,311584,1
696147,899446,1
696147,1118503,1
696147,817528,1
208218,438893,1
208218,1416131,1
404317,351964,1
421037,1059994,1
1456145,230956,1
1456145,436137,1
208838,300110,1
208838,1123457,1
920134,1379285,1
920134,1507345,1
1134473,1358812,1
209049,922912,1
209049,475793,1
440104,743052,1
440104,953547,1
209749,490406,1
442311,390852,1
442311,1322444,1
1557511,1248960,1
209898,1526779,1
209898,1504103,1
209898,244503,1
568768,1200136,1
568768,1440388,1
568768,1265711,1
568768,1441196,1
209932,1126250,1
299584,974140,1
509864,816716,1
509864,458453,1
1287927,330859,1
210289,1123736,1
210289,1404968,1
210289,1509283,1
1346017,1321777,1
1346017,311851,1
1563343,588874,1
1563343,1121925,1
1563343,828097,1
210691,389592,1
210691,1575111,1
816947,1488048,1
816947,1098325,1
816947,1041388,1
816947,598113,1
816947,746130,1
1023125,1271508,1
1400253,227087,1
211037,1122008,1
754447,1011860,1
754447,1425410,1
321713,1129606,1
321713,403345,1
556429,618955,1
556429,811470,1
556429,1330683,1
593293,571176,1
593293,938106,1
593293,1123357,1
593293,818772,1
705065,979275,1
705065,1447121,1
705065,1032465,1
848147,964016,1
861912,626522,1
861912,1121856,1
1259484,1428822,1
751584,416751,1
211641,1274934,1
211641,1576874,1
211641,249274,1
211641,858865,1
530333,1118503,1
530333,1084369,1
530333,828814,1
605769,420247,1
756101,272966,1
756101,956669,1
975667,737644,1
975667,1476386,1
1174238,1100771,1
1347065,649541,1
1366643,1510443,1
1568917,1328043,1
1568917,249031,1
211649,565129,1
598113,463334,1
328028,1409493,1
328028,428135,1
358810,1420987,1
358810,534015,1
898133,719645,1
898133,1181396,1
1253397,954288,1
552446,480969,1
642177,808752,1
642177,368232,1
642177,733091,1
642177,554747,1
642177,756762,1
642177,1337524,1
298413,825044,1
298413,601939,1
810272,1348803,1
810272,668347,1
1499446,576763,1
1499446,1378103,1
1499446,974118,1
213258,628140,1
1251856,1582080,1
1251856,1576609,1
864084,837361,1
213792,395643,1
213792,413226,1
213918,1208493,1
214175,1275759,1
214338,315864,1
214338,357943,1
214338,699877,1
214338,1081668,1
363474,986668,1
363474,948985,1
363474,541203,1
1309596,946301,1
1309596,705568,1
1309596,1301974,1
1512292,459829,1
1512292,899130,1
1512292,672491,1
1512292,807792,1
214384,409555,1
214384,957017,1
1104588,220763,1
1104588,1046593,1
282837,820561,1
214630,1032465,1
214630,976750,1
214630,617351,1
214630,1447121,1
539980,1131493,1
539980,1362545,1
539980,585076,1
742709,837536,1
811470,1488048,1
811470,381288,1
1501028,300943,1
1501028,936480,1
1501028,956798,1
1501028,1247964,1
1118503,485591,1
1118503,396776,1
1533665,1330910,1
1533665,917010,1
1533665,1263076,1
1533665,582100,1
510477,713468,1
510477,1321777,1
677600,612183,1
677600,523428,1
768996,1385716,1
768996,437702,1
768996,466587,1
768996,1239206,1
959113,239188,1
959113,1362545,1
959113,892251,1
959113,500175,1
775023,780406,1
775023,1352129,1
775023,618163,1
1132361,824543,1
1332366,687124,1
1332366,1085071,1
1332366,277197,1
1522070,1338646,1
629701,1536499,1
629701,805371,1
629701,390554,1
215958,667531,1
1138347,1294018,1
1138347,1032404,1
216315,774135,1
969237,1446505,1
969237,1064662,1
253432,1223149,1
253432,811964,1
253432,376661,1
253432,1151568,1
1403502,1494123,1
1403502,557980,1
1441196,582100,1
1441196,1017447,1
1441196,243588,1
1441196,1502235,1
216603,824543,1
216603,1413081,1
559929,936746,1
559929,1083938,1
559929,1039055,1
871740,1112292,1
871740,523700,1
1028699,978128,1
1028699,770625,1
1166768,838284,1
1291076,224387,1
1309636,1096130,1
1309636,807792,1
1309636,1368592,1
1398693,801178,1
1398693,689803,1
1398693,1453976,1
1437855,471041,1
1576609,334568,1
517583,865299,1
517583,343930,1
687124,555820,1
687124,1292197,1
217088,1237685,1
217088,1334389,1
225536,273001,1
564743,1579985,1
564743,274818,1
564743,470705,1
666468,1451442,1
666468,1030526,1
666468,390764,1
803417,1154365,1
803417,325073,1
1086409,827609,1
1086409,892251,1
1086409,622821,1
1176581,991351,1
1176581,311064,1
1176581,1537237,1
1311916,728484,1
1409493,970275,1
1409493,1208796,1
306334,274818,1
306334,396238,1
490561,567954,1
217209,353759,1
983198,1025165,1
983198,372848,1
983198,848139,1
1522384,469141,1
1522384,1027870,1
561655,862700,1
1050343,1546259,1
217486,290891,1
217504,830778,1
674891,280168,1
674891,1526831,1
508600,254815,1
218024,1110454,1
218024,428828,1
416751,1102453,1
758998,451635,1
1574879,1354731,1
1574879,402229,1
1255400,689806,1
1255400,1496561,1
1469907,832328,1
1469907,958069,1
1469907,791765,1
219052,1034594,1
968037,1095208,1
968037,526741,1
1320251,446259,1
219268,1475125,1
1477479,902149,1
1477479,1385716,1
1109372,441745,1
219597,284594,1
641956,1126250,1
641956,1573887,1
641956,1131493,1
435719,406027,1
219863,1575111,1
235519,1450907,1
235519,1540507,1
235519,705505,1
219939,1060932,1
779758,733298,1
779758,1585935,1
220393,892383,1
220763,357943,1
220763,703969,1
270149,524083,1
270149,1378103,1
220951,930135,1
816162,298828,1
1116922,419659,1
1116922,884515,1
1116922,317168,1
1116922,766986,1
476630,961250,1
483822,1397463,1
483822,311498,1
790130,998768,1
790130,305687,1
1472611,600665,1
1498139,1118724,1
1221299,982208,1
224757,1463109,1
222124,436937,1
1017447,501905,1
1017447,896752,1
1017447,919060,1
1017447,863807,1
223567,1339915,1
223567,1077450,1
223596,1167686,1
223596,1183864,1
938978,1391304,1
938978,814108,1
1017247,866178,1
223786,630284,1
1170456,1565023,1
1170456,661722,1
1170456,624324,1
1490414,713816,1
1490414,1099397,1
356718,1193119,1
356718,448071,1
224288,1452414,1
541205,456981,1
224387,1262219,1
224387,827034,1
1062145,1047493,1
1062145,862934,1
1440388,936480,1
1518936,1496743,1
1518936,903726,1
862934,1047493,1
408749,865299,1
408749,972144,1
455975,1119570,1
455975,267767,1
455975,1018390,1
626973,1571903,1
626973,446259,1
863807,243588,1
863807,1265711,1
923415,356441,1
923415,1463109,1
1123357,1476386,1
1123357,239188,1
1123357,293589,1
1418585,1348803,1
1418585,226095,1
480565,836153,1
480565,719645,1
480565,1181396,1
480565,382699,1
596169,1029248,1
596169,362850,1
596169,718918,1
225341,673591,1
225341,805821,1
531138,410619,1
531138,1291151,1
1105480,978681,1
1244124,670871,1
1244124,651660,1
1244124,950358,1
441953,625378,1
564455,1219132,1
618955,514277,1
618955,1131493,1
1331946,1353454,1
1331946,516706,1
1428716,1428716,1
1428716,1078142,1
226095,1273662,1
226095,1379590,1
284594,1144078,1
284594,619736,1
922064,1330279,1
1237685,921213,1
1237685,1078142,1
226122,485591,1
311498,1081668,1
512017,835465,1
777367,1411326,1
777367,662783,1
226326,633107,1
226326,411511,1
358917,258624,1
358917,919699,1
358917,798583,1
824543,764146,1
824543,330898,1
226808,1565810,1
226827,1188522,1
1214568,835944,1
1214568,393000,1
1214568,356441,1
1214568,336095,1
227087,902620,1
227087,1491467,1
244973,1219132,1
752610,1188491,1
752610,1344315,1
227629,451043,1
227629,1052784,1
676789,762871,1
770625,1124054,1
859958,752513,1
228757,1319241,1
228991,871871,1
228991,367731,1
228991,1106286,1
323648,1458153,1
1102626,463334,1
229045,553302,1
229045,487096,1
567954,345360,1
704436,1266974,1
704436,928722,1
704436,797459,1
1389731,1513439,1
1412903,1175274,1
229480,779974,1
229480,1475125,1
229543,480969,1
229543,1142518,1
229543,1502597,1
274943,1061866,1
274943,429732,1
1046253,460543,1
1390790,536167,1
1390790,344288,1
1390790,1510443,1
1565539,271569,1
838842,274818,1
1008445,662370,1
1008445,1110503,1
1008445,672491,1
528622,948985,1
528622,1184341,1
676791,1534234,1
1078142,1572866,1
1078142,302063,1
1081668,726069,1
1081668,1287820,1
917010,917010,1
230072,230072,1
230072,918461,1
1144884,1304517,1
828544,441745,1
828544,689019,1
1542633,1504826,1
1542633,521423,1
230206,230206,1
230206,828822,1
230395,645385,1
230395,271722,1
230425,785565,1
230425,1168943,1
414497,617865,1
414497,770336,1
414497,1334389,1
414497,1151700,1
414497,1067247,1
230807,353959,1
1253967,668773,1
1253967,273001,1
1253967,602157,1
1356067,740267,1
1356067,310579,1
230956,315078,1
230956,1159162,1
278225,278225,1
278225,324392,1
278225,1401557,1
278225,825188,1
330405,1263154,1
701127,1062817,1
701127,578701,1
701127,1417186,1
231811,1124774,1
231811,1519968,1
299449,736671,1
232381,840651,1
232381,1230087,1
232381,1090666,1
232381,835019,1
232381,625171,1
232381,284256,1
318630,1166114,1
855807,600306,1
1495927,737529,1
1579985,691894,1
232394,264120,1
1246752,1188491,1
1246752,1143326,1
234342,654807,1
234342,795786,1
388398,331155,1
388398,346947,1
388398,496017,1
388398,620129,1
232919,293920,1
232919,516706,1
232919,1058140,1
232919,1216546,1
232944,861702,1
1544482,1433237,1
1544482,528026,1
1544482,948027,1
233500,517376,1
233500,1383081,1
1415215,284937,1
838267,1272925,1
838267,373263,1
233590,233590,1
233590,510268,1
983154,630402,1
983154,384202,1
233910,976262,1
814236,610952,1
814236,548008,1
234042,406726,1
297495,275205,1
297495,425902,1
297495,719645,1
1435882,805085,1
878519,1394068,1
878519,871557,1
878519,420648,1
1151700,578118,1
1151700,1067247,1
1151700,1006909,1
1341247,1019935,1
1341247,689147,1
1532431,1152799,1
1532431,1405882,1
234518,1560207,1
234518,1545345,1
496017,302030,1
496017,1529758,1
496017,956798,1
234696,934838,1
234696,948985,1
524083,594206,1
1048164,1444756,1
1048164,970978,1
1048164,1217787,1
1075137,1333513,1
1075137,536119,1
235464,251053,1
1289166,398658,1
240935,679153,1
240935,1420280,1
493870,1178712,1
532240,1562457,1
532240,725106,1
532240,1438224,1
1249710,940561,1
235906,869396,1
235906,770773,1
906178,764146,1
906178,375612,1
906178,1267456,1
534153,790467,1
534153,892350,1
878562,1391762,1
404492,441216,1
404492,1540950,1
404492,1059628,1
914276,1063816,1
914276,381140,1
914276,1376336,1
236654,1174771,1
807792,1368592,1
807792,275205,1
945013,441216,1
236912,933982,1
762871,690744,1
1048191,1048191,1
1177314,1292058,1
237263,1296987,1
237263,971270,1
1291018,322273,1
311222,430113,1
237572,866603,1
1127633,763254,1
237968,421202,1
1082203,1220353,1
1082203,703969,1
1082203,1153735,1
238877,1470465,1
238877,1099914,1
1082202,828913,1
1082202,1551150,1
253520,708102,1
273700,550049,1
273700,269359,1
273700,1090666,1
293589,1371888,1
421202,358168,1
617351,976750,1
1006779,529425,1
1006779,601473,1
1083362,1469686,1
1083362,611719,1
1084325,492411,1
1116059,1533648,1
1116059,482982,1
1289897,331155,1
1289897,1055947,1
1289897,1277997,1
1319241,1418814,1
1319241,854676,1
1365434,503051,1
1365434,1050699,1
1365434,1102889,1
1401557,960658,1
239188,1182858,1
239188,1034310,1
239188,998768,1
877527,543286,1
877527,497782,1
1302402,880423,1
1302402,1313514,1
1376336,1386572,1
239258,1144562,1
239258,1478068,1
239258,499313,1
304118,1508102,1
304118,298202,1
592125,1534061,1
592125,1537453,1
239538,1097174,1
239538,1571903,1
239538,305687,1
1011620,1330910,1
1011620,300943,1
1021602,284937,1
1021602,466321,1
1164787,249705,1
239616,344652,1
344652,331741,1
239625,593922,1
239625,343080,1
239795,514259,1
1572622,1433237,1
240236,833066,1
240236,1502597,1
478364,571176,1
478364,554747,1
240302,689803,1
444932,1256636,1
444932,1337123,1
640403,1419994,1
240621,1234966,1
240621,1433230,1
303837,1222395,1
484526,676402,1
484526,1365788,1
484526,1540950,1
779837,816658,1
779837,598375,1
1168858,1147610,1
1168858,1223005,1
1168858,848139,1
1265600,1580878,1
1265600,385362,1
1295999,1050699,1
1295999,503051,1
1295999,585796,1
1295999,459746,1
240681,706206,1
240681,480046,1
240681,435113,1
1072433,1131563,1
240692,586215,1
1301883,1358251,1
1301883,1467687,1
1301883,876624,1
241441,1039544,1
241567,455158,1
1110699,1213450,1
1110699,386912,1
1340358,1301072,1
1340358,1053861,1
1340358,1027512,1
241821,247458,1
241821,1411334,1
315078,885053,1
315078,1269155,1
509888,610666,1
509888,1186431,1
509888,351964,1
509888,284937,1
1063816,362850,1
1063816,978128,1
1409945,992100,1
1485906,372102,1
1485906,1218727,1
1485906,1378103,1
1485906,434348,1
1524655,1517512,1
1524655,835944,1
1069763,1414591,1
500779,862810,1
536119,1445812,1
536119,1102889,1
536119,459746,1
579622,1041716,1
579622,965046,1
579622,1385716,1
579622,1011716,1
736671,736671,1
736671,526741,1
1135279,896408,1
506914,1014109,1
243588,773230,1
243588,950191,1
243588,1066673,1
368232,514277,1
368232,1337524,1
368232,612027,1
1169272,313107,1
244130,572182,1
244130,724324,1
784067,300110,1
244392,1376926,1
957607,922078,1
244454,1204821,1
1325770,714604,1
244503,966368,1
737644,630342,1
244613,1341473,1
1451350,817269,1
246258,1322001,1
300307,1043609,1
300307,420648,1
817554,825188,1
1032465,766820,1
1032465,1223005,1
1032465,479047,1
1313704,1496444,1
1495640,1495640,1
1495640,1394068,1
1495640,1051265,1
1495640,437702,1
246650,639091,1
246650,1497699,1
246650,540371,1
246654,397921,1
246654,1029561,1
614891,885249,1
1055302,1026589,1
1055302,1019651,1
247013,1225738,1
1225738,1372867,1
613872,717886,1
613872,857831,1
1078669,676125,1
1485890,979275,1
1485890,1411981,1
390852,582100,1
668746,916731,1
668746,529028,1
1326541,853765,1
1326541,1518881,1
998875,641552,1
998875,1264374,1
578701,1411300,1
578701,741967,1
578701,427260,1
585183,1128812,1
585183,705880,1
720915,1069265,1
720915,1106789,1
720915,797459,1
746130,1090666,1
746130,1411300,1
986347,1487138,1
1206395,580350,1
1206395,636136,1
1206395,442427,1
1292886,979275,1
1292886,847421,1
1292886,324392,1
1292886,766820,1
248497,1264986,1
909757,931317,1
909757,684667,1
909757,282042,1
909757,836051,1
422057,1043736,1
422057,853572,1
249031,1173844,1
249274,1006909,1
447404,751351,1
938106,1371888,1
938106,630474,1
1127290,1005539,1
250950,679153,1
250950,579033,1
1179281,753179,1
251392,541250,1
1433230,858865,1
252267,1085071,1
252267,365231,1
707005,1315610,1
707005,319718,1
707005,1287820,1
839436,1154365,1
839436,1398219,1
839436,1571903,1
857734,1402840,1
857734,1556077,1
1089213,1571903,1
1089213,995680,1
253048,967799,1
253048,1378103,1
453541,1230087,1
993524,1394068,1
993524,1032146,1
253220,294457,1
253220,866213,1
253390,962667,1
253390,467511,1
1548825,1548825,1
1548825,816658,1
1055947,1177223,1
1055947,434348,1
1055947,1444170,1
1153735,435113,1
1153735,379940,1
253748,1089191,1
253748,1586043,1
1260912,848099,1
553314,1440452,1
259515,1323863,1
254618,854676,1
254618,325154,1
254618,297641,1
254618,1554146,1
856684,1210983,1
856684,307172,1
1329526,1036734,1
1485302,999261,1
254802,754520,1
254802,577335,1
254815,1340246,1
1495736,265154,1
1495736,1063546,1
1495736,568577,1
849768,1481157,1
255229,630823,1
752642,284937,1
752642,464686,1
752642,412725,1
752642,532506,1
255339,1137728,1
1306830,1300787,1
1306830,1327133,1
255772,1370528,1
1370528,324877,1
990499,652386,1
256433,605240,1
256433,1481982,1
256433,1351383,1
407298,805500,1
1206344,908863,1
1206344,629193,1
1358700,1403909,1
344416,1145488,1
337779,828097,1
256596,1036734,1
825901,584698,1
1262621,380949,1
257155,1353423,1
257155,308345,1
1472532,407949,1
300943,873242,1
651434,651434,1
651434,595690,1
930490,1159065,1
1294647,970978,1
1300743,1047107,1
1300743,1047106,1
257547,1086921,1
257547,1010573,1
1069247,786859,1
1069247,1322566,1
1560646,838316,1
1560646,893279,1
716820,790701,1
716820,863988,1
716820,1017999,1
258624,1537823,1
271569,974891,1
271569,309584,1
786493,399650,1
473020,1434223,1
480435,626975,1
480435,581113,1
835465,703746,1
835465,1540507,1
258982,429732,1
258982,1072380,1
258982,1124774,1
292220,369003,1
292220,1268229,1
1386021,1034594,1
547983,1284033,1
588874,1058140,1
588874,1246126,1
588874,1100731,1
438541,916731,1
438541,909492,1
619865,743443,1
744403,808810,1
837108,1058140,1
837108,1420572,1
837108,553559,1
1474328,787801,1
376661,625171,1
420794,1298996,1
420794,327395,1
637910,756489,1
637910,896752,1
637910,736769,1
637910,677152,1
637910,945033,1
695751,833066,1
695751,484375,1
893410,1088946,1
312220,273838,1
312220,1287820,1
312220,1417087,1
820561,1341194,1
1208796,701207,1
899200,1139385,1
899200,621653,1
899200,399650,1
1014109,667506,1
1100771,1212913,1
1104321,1289350,1
1104321,616248,1
360851,1340912,1
360851,891988,1
739955,969896,1
739955,342876,1
265862,954637,1
266011,1249043,1
266011,818772,1
834317,797513,1
834317,916194,1
834317,537687,1
1238307,1238307,1
1238307,373335,1
1238307,466587,1
266014,801178,1
790701,865299,1
790701,1341194,1
1067247,1002990,1
1067247,1334389,1
1067247,302063,1
490804,1138924,1
1263341,1197361,1
1263341,1425593,1
1263341,1041988,1
1295368,541862,1
1295368,1143072,1
267767,1066673,1
565129,1473209,1
880423,1313514,1
880423,1351075,1
880423,468232,1
880423,1119570,1
1302845,870983,1
1330910,945033,1
1330910,1016938,1
1330910,677152,1
594527,1316120,1
594527,767676,1
747677,1449906,1
1159162,1383081,1
438893,1185054,1
438893,1190569,1
438893,1416131,1
518758,621653,1
268264,699416,1
575106,354437,1
268475,1235142,1
268506,723895,1
598407,1090770,1
271722,1339671,1
271722,1129761,1
585796,1552741,1
1025165,1110503,1
1025165,1333513,1
1213450,1043736,1
1260883,1137893,1
1260883,506547,1
269359,840651,1
269359,1118724,1
720754,798810,1
720754,1296252,1
1508102,745594,1
1508102,483354,1
269700,316445,1
269700,676488,1
576763,1549839,1
576763,950191,1
269736,441216,1
269736,474145,1
269990,483642,1
1415256,1516294,1
1415256,1065019,1
270005,917529,1
270005,1269587,1
970730,353759,1
970730,425405,1
970730,1076332,1
566809,759641,1
271076,449823,1
271076,908863,1
1152350,676402,1
1152350,752513,1
1152350,692884,1
273001,681931,1
702644,390173,1
702644,798991,1
1188505,323555,1
329765,502906,1
329765,809846,1
329765,1470465,1
273132,395567,1
273132,585841,1
273342,1221365,1
1451442,774593,1
1451442,548008,1
442427,534384,1
273642,1536544,1
273728,486806,1
273838,814086,1
273838,529724,1
273838,1187681,1
1005520,1484208,1
1005520,1500994,1
1005520,1331001,1
273839,1534016,1
273962,1123736,1
273962,584160,1
273962,1446841,1
945752,668489,1
945752,384877,1
945752,434229,1
1218727,1216546,1
1218727,1278205,1
1218727,1274934,1
274546,1292835,1
327395,1313841,1
1175274,609706,1
1175274,582100,1
274818,1188193,1
277514,321304,1
277514,1325875,1
513964,496939,1
553559,1264242,1
553559,1322444,1
553559,582100,1
553559,360401,1
684667,721093,1
684667,1442582,1
884515,647633,1
884515,311851,1
907485,1530864,1
907485,466225,1
1448557,1027870,1
275205,506394,1
668957,1580878,1
668957,1182858,1
668957,1476386,1
1396038,594206,1
1396038,1246126,1
1396038,302030,1
1095208,926744,1
276722,435731,1
276722,775692,1
719645,1181396,1
979516,979516,1
979516,1562304,1
979516,487981,1
1289350,873446,1
430304,1477307,1
277197,1221977,1
277197,578118,1
373090,481359,1
373090,1017746,1
718323,1148533,1
998707,692290,1
998707,1227228,1
998707,1110891,1
828913,483097,1
277970,575908,1
998768,1573887,1
998768,538528,1
998768,571176,1
998768,808752,1
1379038,1458547,1
278629,1284797,1
933982,899132,1
933982,1292127,1
280168,1117538,1
280168,1249043,1
315864,1226920,1
663338,840021,1
706206,897382,1
1155919,1101821,1
1155919,1011201,1
1445367,1114382,1
1445367,470705,1
1134557,728207,1
1137893,1137893,1
1137893,974118,1
280355,1182426,1
280544,478455,1
908093,471443,1
709975,1292127,1
668489,831617,1
668489,1371451,1
281414,779819,1
1249787,791537,1
554747,1533587,1
282042,811964,1
885203,1144562,1
885203,487096,1
282502,1018434,1
282502,332379,1
538633,1346380,1
538633,333766,1
1481982,762536,1
1481982,1289344,1
282591,287615,1
282664,1412902,1
282664,756569,1
1118634,994930,1
1118634,347356,1
806970,1470143,1
806970,1554248,1
806970,577696,1
1327347,960658,1
1327347,976750,1
1351075,1265711,1
1351075,786974,1
282924,1531026,1
477961,1099397,1
477961,749091,1
477961,1472358,1
284256,579535,1
284256,1515249,1
662370,1262219,1
873242,1401269,1
425902,672491,1
425902,452329,1
425902,528067,1
285335,1295902,1
285335,665450,1
285874,1496006,1
1554974,670291,1
1554974,1516230,1
286561,1588496,1
936746,1243458,1
936746,408202,1
1534234,963952,1
1534234,713816,1
286868,347356,1
286868,1290957,1
287139,438316,1
1007021,961447,1
1007021,583567,1
299884,1241386,1
350380,1553258,1
350380,1101513,1
287615,1404968,1
927822,1522705,1
927822,958051,1
1498835,495498,1
678136,1122017,1
678136,832328,1
678136,1023607,1
678136,1160670,1
737437,1528744,1
829965,821338,1
847421,1393614,1
1359969,1200136,1
1359969,1264242,1
1359969,436620,1
1057011,1057011,1
1337524,1385716,1
1444170,1177223,1
1444170,563439,1
1444170,1277997,1
289728,289728,1
1260517,1169741,1
1260517,1438224,1
346947,1127084,1
727656,493192,1
727656,1414480,1
741967,1382475,1
882490,610440,1
882490,931068,1
969896,1431049,1
969896,410395,1
1353454,1408554,1
1368592,528067,1
1408554,677152,1
290370,400210,1
371343,1090770,1
371343,677065,1
299845,670079,1
1073808,1507017,1
1181396,1181396,1
1181396,444380,1
1414480,1221977,1
290635,1017999,1
290635,535107,1
387749,1148026,1
387749,1192703,1
985354,510268,1
1237345,1402446,1
290865,1131387,1
290978,372509,1
290978,1003078,1
290978,931568,1
419925,1186431,1
419925,406832,1
466917,775692,1
1058140,1537237,1
1212983,797087,1
1461941,847772,1
1508359,648809,1
1508359,970978,1
291095,1051613,1
1169208,1324958,1
1169208,1310531,1
291304,958810,1
1264978,1397463,1
1264978,873961,1
1264978,1178196,1
291644,518195,1
652386,1274869,1
291914,1536780,1
1324613,1041540,1
1324613,991677,1
1487967,674301,1
292138,354422,1
292138,1109907,1
292138,1574415,1
292800,874535,1
292800,1544382,1
903456,796090,1
690956,1167686,1
1340322,456375,1
1340322,815525,1
878612,1366149,1
1498726,1349006,1
295480,1229071,1
808952,741005,1
808952,441745,1
808952,457274,1
459746,1147610,1
296033,1428983,1
1238165,1102453,1
1238165,1520431,1
296729,881430,1
324837,706055,1
296878,1103208,1
1110465,1046100,1
487981,1360494,1
1188193,1077208,1
1188193,1323387,1
1582848,343930,1
1582848,429996,1
1582848,1095196,1
1582848,1266974,1
795732,903042,1
297758,882537,1
298202,1351276,1
721093,1193950,1
721093,488402,1
298385,1367837,1
711017,1206668,1
711017,544990,1
1089664,1506802,1
298522,1565046,1
298564,1114387,1
1360494,863929,1
