node1,node2
812127,698827
812127,69099
812127,820906
812127,891043
812127,937111
812127,962111
812127,991229
812127,1046888
812127,1301553
812127,1356292
812127,1439847
812127,1451178
812127,1571053
812127,1580675
820906,29239
820906,77968
820906,133979
820906,134733
820906,199766
820906,264593
820906,266195
820906,284379
820906,289128
820906,319490
820906,320116
820906,406295
820906,445704
820906,457693
820906,467052
820906,469257
820906,474656
820906,488965
820906,494068
820906,531033
820906,535428
820906,544269
820906,693740
820906,840189
820906,887548
820906,945424
820906,962111
820906,995881
820906,1001133
820906,1007050
820906,1008718
820906,1041796
820906,1046888
820906,1067579
820906,1133619
820906,1165757
820906,1306188
820906,1344369
820906,1356292
820906,1403213
820906,1439847
820906,1451178
820906,1511370
820906,1580675
820906,1585441
835818,29239
835818,310191
835818,330434
835818,355682
835818,445704
835818,626203
835818,693740
835818,722157
835818,945424
835818,962111
835818,1026441
835818,1128462
835818,1268637
835818,1344369
835818,1533760
835818,1571053
1007050,133979
1007050,264593
1007050,494068
1007050,535428
1007050,693740
1007050,720696
1007050,962111
1007050,965375
1007050,1008718
1007050,1110007
1007050,1133619
1007050,1165757
1007050,1356292
1007050,1451178
1007050,1580675
1041796,133979
1041796,320116
1041796,535428
1041796,754333
1041796,766788
1041796,995881
1041796,402555
1041796,1046888
1041796,1165757
1041796,1420987
1041796,1262219
1041796,1292886
1041796,1403213
1041796,1431269
1041796,1451178
1041796,1511370
1046888,77968
1046888,133979
1046888,199766
1046888,264593
1046888,284379
1046888,289128
1046888,310191
1046888,330434
1046888,355682
1046888,467052
1046888,475736
1046888,488965
1046888,535428
1046888,693740
1046888,962111
1046888,1001133
1046888,1165757
1046888,1200643
1046888,1321772
1046888,1451178
1046888,1580675
1067579,199766
1067579,535428
1067579,544269
1067579,588062
1067579,887548
1067579,945424
1067579,951418
1067579,962111
1067579,1001133
1067579,746607
1067579,1168258
1067579,1439847
1071103,790544
1071103,856118
1071103,1167354
1079399,264593
1079399,467052
1128462,77968
1128462,129548
1128462,289128
1128462,330434
1128462,406295
1128462,441176
1128462,474656
1128462,531033
1128462,945424
1128462,1001133
1128462,1008718
1128462,1246380
1128462,1251706
1128462,1309629
1128462,1344369
1128462,1511370
1128462,1571053
1128462,1580675
1128462,1583082
1133619,535428
1133619,720696
1133619,760964
1133619,1301553
1165757,133979
1165757,199766
1165757,289128
1165757,313740
1165757,320116
1165757,330434
1165757,469257
1165757,535428
1165757,840189
1165757,903332
1165757,1008718
1165757,1281040
1165757,1306188
1165757,1356292
1165757,1451178
1257495,531033
1306188,29239
1306188,199766
1306188,264593
1306188,284379
1306188,289128
1306188,445704
1306188,494068
1306188,531033
1306188,535428
1306188,887548
1306188,962111
1306188,1580675
1306188,1585441
1327980,928622
1439847,29239
1439847,44319
1439847,129548
1439847,337779
1439847,199766
1439847,284379
1439847,289128
1439847,320116
1439847,421642
1439847,467052
1439847,535428
1439847,693740
1439847,840189
1439847,887548
1439847,911203
1439847,962111
1439847,1001133
1439847,1026441
1439847,1301553
1451178,42257
1451178,91614
1451178,109570
1451178,133979
1451178,264593
1451178,284379
1451178,320116
1451178,330434
1451178,445704
1451178,494068
1451178,531033
1451178,535428
1451178,544269
1451178,693740
1451178,840189
1451178,887548
1451178,945424
1451178,962111
1451178,995881
1451178,1001133
1451178,1008718
1451178,1420987
1451178,1262219
1451178,1356292
1451178,1403213
1451178,1511370
1451178,1580675
1451178,1585441
1580675,29239
1580675,77968
1580675,284379
1580675,319490
1580675,320116
1580675,457693
1580675,467052
1580675,494068
1580675,887548
1580675,945424
1580675,1001133
1580675,1197731
1580675,1219553
1580675,1344369
11883,1270558
1270558,59297
1270558,96051
1270558,109152
1270558,214559
1270558,360455
1270558,436790
1270558,443209
1270558,470379
1270558,480838
1270558,522191
1270558,542410
1270558,566903
1270558,569831
1270558,760090
1270558,806127
1270558,870678
1270558,996754
1270558,1026441
1270558,1367542
1270558,1455914
1270558,1484942
1270558,1543276
1270558,1552800
12413,943272
943272,1332330
12539,67896
12539,1024457
67896,159858
67896,306135
67896,337647
67896,879850
67896,1482118
1024457,159858
1024457,306135
12595,330843
12595,985444
12595,1007092
12595,1047713
12595,1499454
12595,1586327
330843,1499454
985444,313841
985444,320759
985444,1022403
985444,1351131
985444,1499454
985444,1586327
1007092,179384
1007092,1077703
1047713,257693
1047713,1140263
1047713,1499454
1499454,1052103
1499454,1586327
1586327,123962
1586327,179384
1586327,640900
1586327,679992
1586327,932145
1586327,1101030
1586327,1213324
1586327,1410542
12813,951964
951964,64203
951964,1392052
12938,1560012
1560012,230109
1560012,911105
12990,194364
12990,500514
12990,886298
12990,1587220
194364,886298
500514,432041
500514,939648
500514,1429495
886298,448198
886298,468879
886298,1330374
886298,1387473
886298,1587220
1587220,805053
1587220,886575
1587220,1427471
13125,1152586
1152586,1511748
1152586,1551103
823144,802661
823144,503051
823144,594918
823144,1397788
823144,1073371
823144,1457258
823144,101929
823144,736671
802661,844241
802661,152709
802661,183967
802661,342378
802661,303837
802661,503051
802661,736671
802661,883851
802661,1081030
802661,1537917
802661,1183717
802661,974891
802661,97672
503051,37089
503051,844241
503051,152709
503051,1133386
503051,473191
503051,484526
503051,113077
503051,787210
503051,594918
503051,665719
503051,736671
503051,779837
503051,1397788
503051,1261231
503051,1537917
503051,1168858
503051,1282000
503051,1073371
503051,97672
503051,600665
594918,844241
594918,736671
594918,1041716
594918,1537917
594918,1168858
594918,1073371
594918,97672
1397788,38493
1397788,384419
1397788,787210
1397788,1041716
1397788,1261231
1397788,1380126
1397788,1457258
1397788,1537917
1073371,156114
1073371,1168858
1073371,844241
1073371,113077
1073371,303837
1073371,787210
1073371,97672
1457258,303837
1457258,779837
1457258,1168858
1457258,787210
1457258,1261231
13500,1377649
1377649,359070
1377649,1083319
1377649,1332330
13805,694835
13805,1263884
694835,161518
694835,694620
13877,141733
13877,403253
13877,744429
13877,1305928
141733,64826
141733,89941
141733,184305
141733,257551
141733,261258
141733,679897
141733,700530
141733,842919
141733,898518
141733,918573
141733,1120868
141733,1241472
141733,1257334
141733,1262495
141733,1305928
403253,64826
403253,89941
403253,184377
403253,201659
403253,257551
403253,611695
403253,700530
403253,709215
403253,898518
403253,900102
403253,918573
403253,1032096
403253,1232791
403253,1262495
403253,1345936
403253,1516993
403253,1529395
744429,64826
744429,89941
744429,257551
744429,700530
744429,1011288
744429,1032096
744429,1174129
744429,1345936
744429,1416184
744429,1529395
1305928,89941
1305928,184305
1305928,257551
1305928,611695
1305928,682442
1305928,685068
1305928,700530
1305928,898518
1305928,918573
1305928,1032096
1305928,1241472
1305928,1262495
1305928,1276500
1305928,1345936
13895,1395765
1395765,53785
1395765,483606
1395765,1375222
14218,355032
355032,1579057
14382,339252
14382,885496
339252,87029
339252,740246
885496,207692
14471,830293
830293,232972
830293,301306
830293,518587
830293,753317
830293,1242597
830293,1265422
14489,42257
42257,98346
42257,819863
42257,833498
42257,1266507
42257,1450618
14889,1135279
14889,1179312
14889,1585685
1135279,39246
1135279,571176
1135279,112980
1135279,161259
1135279,246162
1135279,262930
1135279,402555
1135279,337431
1135279,1093800
1135279,1437830
1135279,1263341
1135279,311851
1135279,1027084
1135279,1083989
1135279,1469686
1135279,1381777
1135279,1333667
1135279,750223
1135279,1455204
1135279,77968
1135279,182936
1135279,995680
1135279,854884
1135279,673976
1135279,744364
1135279,1067247
1135279,1179312
1135279,1258429
15086,1568049
1568049,226715
15227,1420488
15227,1294647
15227,819585
15227,820610
15227,985552
15227,53785
15227,106179
15227,770705
1420488,165380
1420488,337779
1420488,191801
1420488,206637
1420488,247934
1420488,319557
1420488,1286075
1420488,676923
1420488,457527
1420488,1301974
1420488,1331495
1420488,496113
1420488,899070
1420488,1018063
1420488,1009157
1420488,1458385
1420488,675367
1420488,588062
1420488,985575
1294647,963571
1294647,383572
1294647,228277
1294647,710986
1294647,819585
1294647,985552
1294647,870785
1294647,1449237
1294647,1510983
1294647,1517978
1294647,974042
819585,963571
819585,106179
819585,228277
819585,770705
819585,904522
819585,974042
819585,1406682
819585,820610
820610,963571
820610,870785
820610,1517978
985552,963571
985552,106179
985552,490956
985552,653544
985552,406832
985552,919574
985552,974042
985552,53785
985552,135502
985552,228277
985552,479047
985552,616316
985552,870785
985552,1510983
985552,1553849
985552,1517978
15247,174591
15247,1348680
1348680,175769
1348680,244661
15326,287917
15326,1068382
287917,212314
287917,421593
287917,550286
287917,971409
287917,1045757
287917,1371728
15336,294210
294210,798991
294210,1498726
15355,72705
15355,75936
15355,114437
15355,265970
15355,284135
15355,351932
15355,438978
15355,592526
15355,734692
15355,768325
15355,791937
15355,1007004
15355,1034542
15355,1092844
15355,1193048
15355,1339675
15355,1379246
15355,1388111
15355,1396273
15355,1413579
15355,1482802
15355,1499403
15355,1503898
15355,1529281
15355,1556835
15355,1582514
72705,75936
72705,580906
72705,592526
72705,616428
72705,625243
72705,701663
72705,728954
72705,732094
72705,768325
72705,771454
72705,976963
72705,1053503
72705,1098361
72705,1174918
72705,1239782
72705,1364337
72705,1388111
72705,1396273
72705,1421191
72705,1459583
72705,1476233
72705,1482802
72705,1569935
75936,114437
75936,116669
75936,187808
75936,239054
75936,256671
75936,265970
75936,277913
75936,459610
75936,471134
75936,499454
75936,580906
75936,588611
75936,623227
75936,623579
75936,705839
75936,755929
75936,771454
75936,1034542
75936,1053503
75936,1098361
75936,1129772
75936,1133462
75936,1236499
75936,1261806
75936,1388111
75936,1396273
75936,1406598
75936,1476233
75936,1482802
75936,1551084
75936,1569935
114437,248505
114437,256671
114437,284135
114437,351932
114437,437070
114437,446603
114437,576934
114437,580906
114437,623579
114437,732094
114437,755929
114437,768325
114437,929014
114437,976963
114437,995151
114437,1123862
114437,1129772
114437,1312166
114437,1339474
114437,1379246
114437,1396273
114437,1469991
114437,1499403
114437,1551084
114437,1560630
265970,116669
265970,223282
265970,248505
265970,256671
265970,277913
265970,284135
265970,382984
265970,438978
265970,459610
265970,471134
265970,576934
265970,580906
265970,591707
265970,616428
265970,623579
265970,728954
265970,732094
265970,733228
265970,771454
265970,791937
265970,1033549
265970,1053503
265970,1127959
265970,1129772
265970,1133462
265970,1141728
265970,1175615
265970,1236499
265970,1239782
265970,1319614
265970,1339474
265970,1373851
265970,1476233
265970,1482802
265970,1499403
265970,1551084
265970,1558275
265970,1388111
284135,54714
284135,155036
284135,200618
284135,246288
284135,248505
284135,277913
284135,332247
284135,459610
284135,499454
284135,514518
284135,567054
284135,580906
284135,658503
284135,755929
284135,768325
284135,794291
284135,801705
284135,968606
284135,1053503
284135,1123862
284135,1127959
284135,1174918
284135,1175615
284135,1236499
284135,1339474
284135,1379246
284135,1420211
284135,1421191
284135,1551084
284135,1569935
351932,147066
351932,205728
351932,223282
351932,623579
351932,665369
351932,791937
351932,851053
351932,1007004
351932,1193048
351932,1339675
351932,1358950
351932,1379246
351932,1551084
438978,248505
438978,382984
438978,471134
438978,540054
438978,588611
438978,732094
438978,1388111
438978,1551084
438978,701663
592526,179919
592526,248505
592526,256671
592526,277913
592526,499454
592526,518250
592526,576934
592526,580906
592526,588861
592526,625243
592526,701663
592526,732094
592526,771454
592526,866781
592526,872857
592526,995151
592526,1020009
592526,1092844
592526,1127959
592526,1129772
592526,1133462
592526,1154212
592526,1156662
592526,1174918
592526,1175615
592526,1197207
592526,1239782
592526,1319614
592526,1339675
592526,1364337
592526,1379246
592526,1388111
592526,1396273
592526,1413579
592526,1421191
592526,1482802
592526,1499403
592526,1529281
592526,1558275
592526,728954
768325,248505
768325,277913
768325,576934
768325,588861
768325,623579
768325,794291
768325,866781
768325,929014
768325,968606
768325,1129772
768325,1312166
768325,1364337
768325,1379246
768325,1396273
768325,1551084
768325,1560630
768325,976963
791937,248505
791937,514518
791937,616428
791937,732094
791937,771454
791937,998190
791937,1053503
791937,1123862
791937,1396273
791937,1466107
791937,1482802
791937,1497061
791937,1556835
1007004,65082
1007004,205728
1007004,246288
1007004,256671
1007004,363598
1007004,446603
1007004,459610
1007004,567054
1007004,623579
1007004,665369
1007004,801705
1007004,906660
1007004,1020009
1007004,1023549
1007004,1071915
1007004,1156662
1007004,1339474
1007004,1373851
1007004,1464746
1007004,1499403
1007004,1503898
1007004,1551084
1034542,359170
1034542,573689
1034542,580906
1034542,588611
1034542,976900
1034542,1129772
1034542,1388111
1034542,1396273
1034542,1464746
1034542,1476233
1034542,1556835
1092844,122853
1092844,248505
1092844,256671
1092844,277913
1092844,403000
1092844,479778
1092844,499454
1092844,567054
1092844,591371
1092844,732094
1092844,801705
1092844,995151
1092844,1129772
1092844,1193048
1092844,1319614
1092844,1339474
1092844,1396273
1092844,1413579
1092844,1459583
1092844,1482802
1092844,1551084
1092844,1558275
1092844,1582514
1092844,1264013
1193048,122853
1193048,137540
1193048,246288
1193048,248505
1193048,277913
1193048,459610
1193048,518250
1193048,580906
1193048,625243
1193048,732094
1193048,873379
1193048,1020009
1193048,1098361
1193048,1156662
1193048,1339474
1193048,1358950
1193048,1373851
1193048,1396273
1193048,1440786
1193048,1466107
1193048,1476233
1193048,1503898
1193048,1551084
1193048,1558275
1339675,187808
1339675,248505
1339675,471134
1339675,567054
1339675,588861
1339675,976963
1339675,1023549
1339675,1127959
1339675,1129772
1339675,1133462
1339675,256671
1339675,1388111
1339675,1396273
1339675,1499403
1339675,1503898
1339675,1529281
1339675,1551084
1379246,107464
1379246,147066
1379246,248505
1379246,256671
1379246,353808
1379246,437070
1379246,459610
1379246,502251
1379246,576934
1379246,580906
1379246,588861
1379246,623579
1379246,658503
1379246,701663
1379246,728954
1379246,732094
1379246,947031
1379246,965671
1379246,976963
1379246,998190
1379246,1063358
1379246,1123862
1379246,1129772
1379246,1236499
1379246,65082
1379246,1396273
1379246,1421191
1379246,1499403
1379246,1551084
1379246,1582514
1388111,65082
1388111,147066
1388111,179919
1388111,229624
1388111,256671
1388111,277913
1388111,459610
1388111,499454
1388111,540054
1388111,580906
1388111,588611
1388111,588861
1388111,623579
1388111,701663
1388111,732094
1388111,755929
1388111,801705
1388111,906660
1388111,1053503
1388111,1071915
1388111,1098361
1388111,1123862
1388111,1129772
1388111,1133462
1388111,1156662
1388111,1174918
1388111,1236499
1388111,1336679
1388111,419644
1388111,1396273
1388111,1413579
1388111,1440786
1388111,1464746
1388111,1497061
1388111,1499403
1388111,1557613
1388111,1558275
1388111,1560630
1388111,1569935
1396273,122853
1396273,225146
1396273,248505
1396273,256671
1396273,277913
1396273,320914
1396273,403000
1396273,459610
1396273,471134
1396273,540054
1396273,576934
1396273,580906
1396273,588861
1396273,591371
1396273,623579
1396273,625243
1396273,701663
1396273,728954
1396273,732094
1396273,733228
1396273,771454
1396273,794291
1396273,976963
1396273,998190
1396273,1053503
1396273,1063358
1396273,1123862
1396273,1239782
1396273,1329281
1396273,1339474
1396273,1364337
1396273,1373851
1396273,200618
1396273,1420211
1396273,1440786
1396273,1466107
1396273,1482802
1396273,1497061
1396273,1499403
1396273,1503898
1396273,1551084
1396273,1558275
1413579,137540
1413579,200618
1413579,206143
1413579,246288
1413579,247540
1413579,253616
1413579,363598
1413579,383187
1413579,383390
1413579,389055
1413579,499454
1413579,540054
1413579,591371
1413579,625243
1413579,661143
1413579,665369
1413579,732094
1413579,785689
1413579,873379
1413579,947031
1413579,995151
1413579,1023549
1413579,1053503
1413579,1058639
1413579,1070480
1413579,1071915
1413579,1127959
1413579,1129772
1413579,1230593
1413579,1236499
1413579,1319614
1413579,1324064
1413579,1440786
1413579,1463616
1413579,1476233
1413579,1482802
1413579,1551084
1413579,1560345
1482802,116669
1482802,168814
1482802,187808
1482802,248505
1482802,277913
1482802,310888
1482802,389055
1482802,459610
1482802,567054
1482802,580906
1482802,616428
1482802,623579
1482802,625243
1482802,701663
1482802,705839
1482802,732094
1482802,733228
1482802,771454
1482802,968606
1482802,985600
1482802,1053503
1482802,1066400
1482802,1127959
1482802,1174918
1482802,1236499
1482802,1239782
1482802,1329281
1482802,1339474
1482802,1465435
1482802,588861
1482802,1364337
1482802,1495218
1482802,1529281
1482802,1558275
1499403,205728
1499403,248505
1499403,277913
1499403,363598
1499403,502251
1499403,514518
1499403,567054
1499403,576934
1499403,580906
1499403,588861
1499403,728954
1499403,732094
1499403,794291
1499403,902172
1499403,926573
1499403,976963
1499403,998190
1499403,1129772
1499403,1156662
1499403,1236499
1499403,1239782
1499403,1312166
1499403,1364337
1499403,1373851
1499403,1466107
1499403,1497061
1499403,1529281
1499403,1551084
1499403,1560345
1503898,54714
1503898,65082
1503898,205728
1503898,256671
1503898,906660
1503898,929014
1503898,1023549
1503898,1133462
1503898,1288149
1503898,1319614
1503898,1551084
1529281,223282
1529281,248505
1529281,277913
1529281,518250
1529281,576934
1529281,588861
1529281,616428
1529281,623579
1529281,866781
1529281,926573
1529281,976963
1529281,998190
1529281,1129772
1529281,1175615
1529281,1336679
1529281,1556835
1556835,137540
1556835,253616
1556835,446603
1556835,514518
1556835,588611
1556835,732094
1556835,733228
1556835,866781
1556835,985600
1556835,998190
1556835,1020009
1556835,1053503
1556835,1071915
1556835,1174918
1556835,1175615
1556835,1198251
1556835,1339474
1556835,1373851
1556835,1440786
1556835,1466107
1556835,1558275
1556835,1569935
1582514,122853
1582514,256671
1582514,277913
1582514,446603
1582514,728954
1582514,801705
1582514,965671
1582514,1156662
1582514,1236499
1582514,1288149
1582514,1464746
1582514,1551084
1582514,1558275
508619,608370
508619,1190348
508619,1366786
15878,654846
15878,680278
15878,688393
15878,1337126
15878,1433912
654846,688393
680278,611089
680278,635931
680278,826115
680278,1337126
680278,1420433
1337126,281210
1337126,289831
1337126,546241
1337126,635931
1337126,645649
1337126,805490
1337126,961870
1337126,1026616
1337126,1400726
1433912,155721
1433912,354493
1433912,606620
1433912,1562629
15943,315498
15943,902553
315498,298944
315498,649512
902553,696877
902553,1018449
16316,336954
16683,281210
281210,246684
281210,289831
281210,961870
16881,324553
16881,565880
324553,790544
324553,1524124
565880,1274332
900046,924378
900046,374025
900046,696681
900046,807154
900046,311851
900046,1042805
900046,1265595
900046,1309629
900046,242972
900046,1565057
900046,565129
900046,802252
900046,1258429
900046,1333667
924378,77949
924378,69099
924378,158850
924378,246162
924378,337431
924378,535428
924378,1252123
924378,807154
924378,1025998
924378,1114475
924378,1133690
924378,1258429
924378,1539249
924378,1469686
374025,565129
374025,1295368
374025,1263341
374025,942836
374025,1025998
374025,1238474
374025,1309629
374025,242972
374025,406295
696681,50470
696681,1225276
807154,109570
807154,415536
807154,535428
807154,615307
807154,1252123
807154,408054
807154,753836
807154,942836
807154,1455204
807154,1114475
807154,1133690
311851,571176
311851,266195
311851,1252123
311851,744696
311851,1201999
311851,1263341
311851,951418
311851,262930
311851,182936
311851,437110
311851,113469
311851,565129
311851,1042805
311851,1469686
311851,1381777
311851,1258429
311851,1265595
311851,1309629
311851,242972
311851,996601
311851,1067247
311851,1317476
1042805,1309629
1042805,1565057
1265595,266195
1265595,1067247
1265595,779194
1265595,833605
1265595,135017
1265595,242972
1265595,1309629
1309629,549226
1309629,1252123
1309629,1263341
1309629,565129
1309629,1295368
1309629,1025998
1309629,1317476
1309629,242972
242972,262930
242972,266195
242972,337431
242972,1107620
242972,113469
242972,995680
242972,1093800
242972,565129
242972,1252123
242972,408054
242972,779194
242972,854884
242972,1025998
242972,1067247
242972,1469686
242972,934838
242972,802252
1565057,333051
17290,526984
17290,755522
17290,1292994
526984,1475764
755522,1292994
1292994,843994
77968,29239
77968,37630
77968,44319
77968,57667
77968,187442
77968,310191
77968,474656
77968,1093800
77968,578682
77968,693740
77968,894055
77968,945424
77968,962111
77968,991484
77968,1008718
77968,1585441
320116,264593
320116,289128
320116,355682
320116,474656
320116,494068
320116,535428
320116,544269
320116,698827
320116,962111
320116,1001133
320116,1008718
320116,1356292
320116,1511370
474656,29239
474656,44319
474656,187442
474656,264593
474656,284379
474656,406295
474656,488965
474656,578682
474656,693740
474656,810837
474656,945424
474656,962111
474656,1008718
474656,1301553
474656,1356292
474656,1415686
488965,29239
531033,133979
531033,199766
531033,264593
531033,284379
531033,289128
531033,406295
531033,535428
531033,840189
531033,962111
531033,995881
531033,1008718
535428,133979
535428,219248
535428,284379
535428,289128
535428,319490
535428,354107
535428,457693
535428,544269
535428,591389
535428,1252123
535428,840189
535428,887548
535428,945424
535428,962111
535428,995881
535428,1008718
535428,1149000
535428,1281040
535428,1301553
535428,1356292
535428,1403213
535428,1412143
535428,1511370
535428,1541507
535428,1585441
693740,37630
693740,158850
693740,187442
693740,264593
693740,266195
693740,310191
693740,406295
693740,441176
693740,445704
693740,457693
693740,494068
693740,995680
693740,571509
693740,69099
693740,802252
693740,891043
693740,940730
693740,945424
693740,962111
693740,991229
693740,1001133
693740,1008718
693740,1141127
693740,1321772
693740,1415686
720696,330434
720696,445704
720696,685772
673976,266195
673976,802252
673976,183368
673976,923066
673976,1052244
673976,1063796
673976,1067247
673976,1381777
673976,1168258
673976,1258429
673976,601057
945424,29239
945424,87705
945424,101530
945424,129548
945424,133979
945424,284379
945424,406295
945424,445704
945424,457693
945424,544269
945424,817292
945424,933824
945424,951418
945424,962111
945424,1403213
945424,1425392
945424,1585441
962111,29239
962111,87705
962111,133979
962111,199766
962111,264593
962111,284379
962111,289128
962111,354107
962111,355682
962111,406295
962111,457693
962111,494068
962111,544269
962111,755709
962111,887548
962111,1001133
962111,1008718
962111,1026441
962111,1356292
962111,1403213
962111,1533760
1301553,44319
1301553,598113
1301553,421642
1301553,441176
1301553,445704
1301553,467052
1301553,626203
1301553,937111
1301553,965375
1301553,991229
1301553,1001133
1301553,1356292
1301553,1412143
1301553,1571053
1356292,44319
1356292,163567
1356292,187442
1356292,289128
1356292,354107
1356292,375194
1356292,467052
1356292,618935
1356292,636471
1356292,722157
1356292,887548
1356292,965375
1356292,1172622
1356292,1403213
1356292,1511370
1585441,116848
1585441,234772
1585441,494068
1585441,755709
1585441,840189
1585441,324877
1585441,989434
1585441,1100478
18454,705112
705112,37913
705112,69524
705112,168426
705112,485363
705112,707282
705112,1291671
18623,209821
18623,771813
771813,1268429
771813,1303825
19134,271358
19134,1001989
271358,623205
1001989,500108
1001989,623205
19203,129838
129838,256596
129838,1024849
129838,1330050
129838,1421558
19816,51347
19816,464821
19816,1002033
51347,892560
464821,137920
464821,448198
464821,1002033
464821,1271737
1002033,566470
1002033,892560
1002033,1560103
19897,675035
19897,713149
675035,30544
675035,33325
675035,71442
675035,88873
675035,149032
675035,181697
675035,233865
675035,250274
675035,366097
675035,392886
675035,460372
675035,462495
675035,498028
675035,581571
675035,715607
675035,902245
675035,933901
675035,1097459
675035,1107024
675035,1193079
675035,1269219
675035,1306049
675035,1413209
675035,1553870
20064,205723
20064,772648
20064,1130402
20064,1270195
20064,1498751
20064,1541654
205723,772648
205723,1130402
205723,1270195
205723,1541654
772648,700736
772648,1130402
772648,1284082
772648,1498751
772648,1541654
1130402,237043
1130402,1518962
1498751,1541654
20400,116078
20400,1319493
116078,701596
116078,783398
116078,1178120
20978,185770
20978,536204
20978,886349
20978,1009477
20978,498073
185770,409312
536204,1009477
886349,63928
1009477,858019
1009477,1206521
20989,191301
191301,823075
191301,1477862
21054,45572
21054,558416
45572,225421
45572,1082927
558416,1406689
21068,497819
21068,707540
21068,1332330
707540,453099
1332330,359070
1332330,637464
1332330,1083319
1332330,1406365
1332330,1488537
21549,740775
21549,755248
21549,1345941
740775,755248
740775,1452844
740775,1473714
1345941,287739
21608,95102
21608,119470
21608,448198
21608,464784
21608,723653
21608,1052103
21608,1316873
21608,1560103
95102,432041
95102,614290
95102,782221
95102,1129419
95102,1429495
119470,1241000
119470,711833
448198,238034
448198,1262450
464784,295837
464784,503956
464784,711833
464784,782221
464784,1271737
464784,1299770
723653,120709
723653,124492
723653,315676
723653,604045
723653,932145
723653,1129419
723653,1144575
723653,1402435
1052103,671840
1052103,692076
1052103,1316873
1316873,295837
1316873,1096802
1316873,1558249
1560103,57953
1560103,83650
1560103,93903
1560103,120709
1560103,179384
1560103,201967
1560103,231530
1560103,295837
1560103,367202
1560103,442126
1560103,454578
1560103,477551
1560103,585749
1560103,597278
1560103,657361
1560103,720589
1560103,731522
1560103,892259
1560103,897530
1560103,908942
1560103,1008634
1560103,1033579
1560103,1053620
1560103,1101738
1560103,1128594
1560103,1187762
1560103,1309747
1560103,1319705
1560103,1402435
1560103,1484942
1560103,1501373
1560103,762784
1560103,1561048
21687,635897
21687,1295328
1295328,1319058
21750,1518823
1518823,1457628
22028,22028
22028,1367178
1367178,894681
22099,694526
22099,1154230
694526,109085
694526,115566
694526,374336
694526,410266
694526,421088
694526,223982
694526,807451
694526,964323
694526,1154230
694526,1191339
694526,1292614
694526,1413318
694526,1531685
1154230,109085
1154230,115566
1154230,135239
1154230,237043
1154230,255925
1154230,374336
1154230,392739
1154230,410266
1154230,421088
1154230,618693
1154230,735019
1154230,807451
1154230,895302
1154230,964323
1154230,37128
1154230,223982
1154230,1264895
1154230,1191339
1154230,1387406
1154230,1413318
1154230,1292614
1154230,1303792
1154230,1531685
22291,366097
22291,1081880
366097,238907
366097,502510
366097,715607
366097,746708
366097,997221
366097,1434505
22684,415362
22684,1318759
415362,117140
1318759,1565407
22980,80489
22980,245467
22980,599015
22980,750431
22980,1023230
22980,1207294
22980,1503077
80489,159076
80489,276427
80489,529951
80489,599015
80489,750431
245467,724887
245467,1503077
599015,154716
599015,161518
599015,541708
599015,724887
599015,750431
599015,1023230
599015,1503077
750431,259679
750431,1023230
1023230,541708
1023230,882041
1207294,216405
1207294,645906
1207294,1146144
1207294,825785
1207294,1373782
1207294,1505015
1207294,1257035
1207294,1316177
1503077,91666
1503077,541708
1503077,724887
23800,747083
23800,871002
23800,1366786
747083,1366786
747083,1541041
871002,1549380
1366786,776325
23970,320585
23970,466921
23970,655384
23970,898250
320585,170041
320585,1482308
466921,268952
466921,655384
466921,670485
466921,1153460
466921,1260028
898250,1017426
898250,1484576
23978,203843
203843,91605
203843,457693
203843,579946
203843,805810
203843,1043992
203843,1451586
24108,351154
24108,1286075
24108,457527
24108,1331495
351154,165380
351154,206637
351154,325827
351154,569305
351154,247934
351154,319557
351154,430097
351154,1286075
351154,500471
351154,746943
351154,1301974
351154,1331495
351154,779194
351154,135017
351154,985575
351154,1018063
351154,1452844
351154,1559115
351154,744364
351154,373038
351154,1105410
351154,1393580
1286075,165380
1286075,337779
1286075,206637
1286075,247934
1286075,325827
1286075,246654
1286075,319557
1286075,573034
1286075,457527
1286075,1301974
1286075,1331495
1286075,779194
1286075,496113
1286075,899070
1286075,135017
1286075,744364
1286075,985575
1286075,1018063
1286075,1458385
1286075,553916
1286075,1415077
1286075,1151568
457527,337779
457527,569305
457527,247934
457527,325827
457527,573034
457527,165380
457527,319557
457527,430097
457527,461118
457527,676923
457527,1301974
457527,1331495
457527,436502
457527,899070
457527,1018063
457527,1374019
1331495,91614
1331495,165380
1331495,337779
1331495,569305
1331495,247934
1331495,262704
1331495,319557
1331495,325827
1331495,430097
1331495,573034
1331495,746943
1331495,1301974
1331495,206637
1331495,1018063
1331495,1009157
1331495,1458385
1331495,553916
1331495,1559115
1331495,1578609
1331495,496113
1331495,899070
1331495,744364
24162,183405
24162,544230
24162,887651
24162,967762
24162,1330481
183405,357814
544230,357814
544230,462244
544230,949889
544230,967762
887651,189685
887651,357814
887651,620208
887651,934658
887651,1322834
1330481,189685
1330481,613867
1330481,623344
1330481,990603
1330481,1075472
1330481,1367542
1330481,1376682
1330481,1379704
24553,136761
24553,188451
24553,419226
24553,773213
24553,1421085
24553,1439178
24553,1543807
136761,61169
136761,295818
136761,496036
136761,727445
136761,785533
188451,1253104
188451,1365838
188451,1439178
419226,663697
419226,1253104
419226,1439178
773213,183619
1421085,1439178
1439178,663697
1543807,663697
24771,1406365
